"FieldName","ValidationStatus","ClassName","ModelClass","LineContent","LineNo","FilePath","RepoName"
"merchantcontext.merchant.submerchant.street","VALID","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().street()),","55","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.phone","VALID","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().phone()),","59","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.email","VALID","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().email()),","63","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.categorycode","VALID","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().categoryCode()),","67","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.id","VALID","MerchantAddressAddendumRecord","SubMerchant","ctx -> ctx.request().merchantContext().merchant().subMerchant().id()),","71","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"transaction.customertaxregistrationid","VALID","MerchantAddressAddendumRecord","Transaction","ctx -> ctx.request().transaction().customerTaxRegistrationId()),","75","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"merchantcontext.merchant.submerchant.id","VALID","MerchantAddressAddendumRecord","SubMerchant",".isNotEmpty( ctx.request().merchantContext().merchant().subMerchant().id() ) );","103","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\MerchantAddressAddendumRecord.java","acqelavons2aservice"
"transaction.cardnumber","VALID","TransactionAdviceBasic","Transaction","ACCOUNT_NUMBER (15, 33, ctx -> ctx.request().transaction().cardNumber()) {","40","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.amount","VALID","TransactionAdviceBasic","Transaction","String.valueOf( ctx.request().transaction().amount() ),","55","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","56","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction","Currency.getInstance( ctx.request().transaction().currencyCode() ).getNumericCode() )),","69","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.associatedtransaction.transactionreceipt","VALID","TransactionAdviceBasic","AssociatedTransaction","ctx -> ctx.request().transaction().associatedTransaction().transactionReceipt()),","76","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.associatedtransaction.authorisationid","VALID","TransactionAdviceBasic","AssociatedTransaction","ctx -> ctx.request().transaction().associatedTransaction().authorisationId()),","82","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction","Currency.getInstance( ctx.request().transaction().currencyCode() ).getNumericCode() )),","98","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.billingaddress.country","VALID","TransactionAdviceBasic","BillingAddress","ctx -> ctx.request().transaction().billingAddress().country()),","104","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.billingaddress.state","VALID","TransactionAdviceBasic","BillingAddress","Optional.ofNullable( ctx.request().transaction().billingAddress().state() ).orElse( """" ) )","124","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"merchantcontext.merchant.categorycode","VALID","TransactionAdviceBasic","Merchant","MCC (128, 131, ctx -> ctx.request().merchantContext().merchant().categoryCode()),","126","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.merchanttransactionreference","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().merchantTransactionReference()),","132","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquirercscresponsecode","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().acquirerCscResponseCode()),","153","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.validationcode","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().validationCode()), //","185","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorizationresponsetrackquality","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().authorizationResponseTrackQuality()),","209","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquireravsresponsecode","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().acquirerAvsResponseCode()),","233","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorisationamount","VALID","TransactionAdviceBasic","Transaction","String.valueOf( Optional.ofNullable( ctx.request().transaction().authorisationAmount() )","239","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","241","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.amount","VALID","TransactionAdviceBasic","Transaction","ctx -> formatCurrencyAmountValue( String.valueOf( ctx.request().transaction().amount() ),","249","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","250","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencyconversionv2payercurrency","VALID","TransactionAdviceBasic","Transaction","Optional.ofNullable( ctx.request().transaction().currencyConversionV2PayerCurrency() )","257","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction",".orElse( ctx.request().transaction().currencyCode() ) )","258","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.terminalid","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().terminalId()),","273","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.acquireravsresponsecode","VALID","TransactionAdviceBasic","Transaction","ctx -> ctx.request().transaction().acquirerAvsResponseCode()),","295","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.authorisationamount","VALID","TransactionAdviceBasic","Transaction","String.valueOf( Optional.ofNullable( ctx.request().transaction().authorisationAmount() )","304","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.currencycode","VALID","TransactionAdviceBasic","Transaction","ctx.request().transaction().currencyCode() )),","306","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletprovider","VALID","TransactionAdviceBasic","Transaction","if ( context.request().transaction().walletProvider() == null ) {","385","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletprovider","VALID","TransactionAdviceBasic","Transaction","switch ( context.request().transaction().walletProvider() ) {","390","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletindicator","VALID","TransactionAdviceBasic","Transaction","if ( StringUtils.isNotBlank( context.request().transaction().walletIndicator() ) ) {","392","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.walletindicator","VALID","TransactionAdviceBasic","Transaction","walletIdentifier = ""0"" + context.request().transaction().walletIndicator();","393","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.merchanttransactionreference","VALID","TransactionAdviceBasic","Transaction","String trxRef = transaction.merchantTransactionReference();","446","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.associatedtransaction.merchanttransactionreference","VALID","TransactionAdviceBasic","Transaction","String assocTrxRef = transaction.associatedTransaction().merchantTransactionReference();","447","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.statementdescriptormerchantname","VALID","TransactionAdviceBasic","Transaction","if ( context.isCompliant() && transaction.statementDescriptorMerchantName() != null ) {","459","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.statementdescriptormerchantname","VALID","TransactionAdviceBasic","Transaction","return transaction.statementDescriptorMerchantName();","460","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transactionresponse.authenticationtokenverificationsli","VALID","TransactionAdviceBasic","TransactionResponse",".transactionResponse().authenticationTokenVerificationSLI();","475","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
"transaction.associatedtransaction.transactionreceipt","VALID","TransactionAdviceBasic","AssociatedTransaction",".request().transaction().associatedTransaction().transactionReceipt();","489","C:\Users\e135408\IdeaProjects\MODERNIZATION\acqelavons2aservice\libmpgs-settlement-elavon\src\main\java\com\mastercard\gateway\acquiring\settlement\elavon\field\TransactionAdviceBasic.java","acqelavons2aservice"
